LECROYWR640Zi,55822,Waveform
Segments,1,SegmentSize,24886
Segment,TrigTime,TimeSinceSegment1
#1,25-Jun-2026 11:18:56,0                 
Time,Ampl
982629,28.25920295715332
982630,45.57823181152344
982631,62.83220291137695
982632,80.03102874755859
982633,97.24325561523438
982634,114.5456466674805
982635,131.8411712646484
982636,149.1096801757813
982637,166.3244018554688
982638,-176.4951782226563
982639,-159.0758666992188
982640,-141.742919921875
982641,-124.534049987793
982642,-107.1197967529297
982643,-89.99504089355469
982644,-72.63044738769531
982645,-55.51980209350586
982646,-38.15869140625
982647,-20.82509613037109
982648,-3.472126245498657
982649,13.81009674072266
982650,30.95321083068848
982651,48.23805236816406
982652,65.42288970947266
982653,82.84799957275391
982654,100.1143493652344
982655,117.4401321411133
982656,134.7745208740234
982657,151.8766632080078
982658,169.2453460693359
982659,-173.4838714599609
982660,-156.3030548095703
982661,-139.0840454101563
982662,-121.8096466064453
982663,-104.6751022338867
982664,-87.49395751953125
982665,-70.29351043701172
982666,-53.03268432617188
982667,-35.7880744934082
982668,-18.38547515869141
982669,-1.085081934928894
982670,16.1890811920166
982671,33.32141876220703
982672,50.47795867919922
982673,67.78617095947266
982674,85.03987884521484
982675,102.2914962768555
982676,119.5823745727539
982677,136.8369750976563
982678,154.0350341796875
982679,171.3791351318359
982680,-171.3740234375
982681,-154.0469512939453
982682,-136.7635498046875
982683,-119.4778060913086
982684,-102.2260131835938
982685,-84.94086456298828
982686,-67.63944244384766
982687,-50.30931854248047
982688,-33.12051773071289
982689,-15.85511684417725
982690,1.208763718605042
982691,18.49724388122559
982692,35.81013488769531
982693,52.91160202026367
982694,70.21173858642578
982695,87.58654022216797
982696,105.0132141113281
982697,122.2154541015625
982698,139.4993438720703
982699,156.8930816650391
982700,174.2249298095703
982701,-168.3626861572266
982702,-151.1224670410156
982703,-133.8924865722656
982704,-116.5771026611328
982705,-99.44776153564453
982706,-82.14431762695313
982707,-65.01622772216797
982708,-47.75273513793945
982709,-30.47915458679199
982710,-13.23474216461182
982711,4.048598766326904
982712,21.46672821044922
982713,38.6594352722168
982714,56.1954231262207
982715,73.34771728515625
982716,90.58679962158203
982717,107.8871917724609
982718,125.2007522583008
982719,142.4963073730469
982720,159.7982788085938
982721,177.0452575683594
982722,-165.6916198730469
982723,-148.3716430664063
982724,-130.9944000244141
982725,-113.7018203735352
982726,-96.43179321289063
982727,-79.10850524902344
982728,-61.84677505493164
982729,-44.43016815185547
982730,-27.05498123168945
982731,-9.808435440063477
982732,7.600298881530762
982733,24.70995330810547
982734,41.87211990356445
982735,59.12509536743164
982736,76.37730407714844
982737,93.62079620361328
982738,110.8468399047852
982739,128.1155395507813
982740,145.3612213134766
982741,162.6362152099609
982742,179.9281158447266
982743,-162.87646484375
982744,-145.6379699707031
982745,-128.3872985839844
982746,-111.1590270996094
982747,-93.88031768798828
982748,-76.69468688964844
982749,-59.35990524291992
982750,-42.13447570800781
982751,-24.89587211608887
982752,-7.50455379486084
982753,9.693301200866699
982754,26.89202308654785
982755,44.25284576416016
982756,61.45465087890625
982757,78.73165893554688
982758,95.89459991455078
982759,113.2509765625
982760,130.3753967285156
982761,147.6269073486328
982762,164.9140472412109
982763,-177.8302459716797
982764,-160.6118011474609
982765,-143.4986724853516
982766,-126.3285446166992
982767,-109.0333557128906
982768,-91.97502136230469
982769,-74.75901794433594
982770,-57.49799728393555
982771,-40.17560577392578
982772,-22.84233856201172
982773,-5.734551429748535
982774,11.64140892028809
982775,28.80373764038086
982776,46.24745559692383
982777,63.51531219482422
982778,80.59228515625
982779,97.94180297851563
982780,115.1442184448242
982781,132.4188537597656
982782,149.7292175292969
982783,166.8034820556641
982784,-175.8747253417969
982785,-158.56640625
982786,-141.2333374023438
982787,-123.9380645751953
982788,-106.664680480957
982789,-89.38291931152344
982790,-71.99974822998047
982791,-54.7067756652832
982792,-37.53147506713867
982793,-20.3253231048584
982794,-3.241241931915283
982795,13.97558975219727
982796,31.19207763671875
982797,48.27054595947266
982798,65.50662994384766
982799,82.74089050292969
982800,99.92732238769531
982801,117.2408981323242
982802,134.4346771240234
982803,151.6043548583984
982804,169.0433959960938
982805,-173.6514434814453
982806,-156.2463073730469
982807,-138.9595336914063
982808,-121.7272033691406
982809,-104.4410934448242
982810,-87.36212921142578
982811,-70.09491729736328
982812,-53.00155258178711
982813,-35.83304595947266
982814,-18.59309959411621
982815,-1.33117938041687
982816,15.98654079437256
982817,33.24311828613281
982818,50.46519470214844
982819,67.8560791015625
982820,85.12223815917969
982821,102.3375549316406
982822,119.4165878295898
982823,136.7325897216797
982824,154.0353698730469
982825,171.4509429931641
982826,-171.1249694824219
982827,-153.9666900634766
982828,-136.5222625732422
982829,-119.358283996582
982830,-101.9977493286133
982831,-84.66184997558594
982832,-67.29988098144531
982833,-50.03464508056641
982834,-32.90810394287109
982835,-15.67596435546875
982836,1.636424779891968
982837,18.68851280212402
982838,36.16792297363281
982839,53.45137405395508
982840,70.64718627929688
982841,87.95828247070313
982842,105.2939834594727
982843,122.5064163208008
982844,139.6853637695313
982845,156.9031066894531
982846,174.2869415283203
982847,-168.4900360107422
982848,-151.1035919189453
982849,-133.7342224121094
982850,-116.4073257446289
982851,-99.17845916748047
982852,-82.01647186279297
982853,-64.63410949707031
982854,-47.35137557983398
982855,-30.02277755737305
982856,-12.83565235137939
982857,4.492879390716553
982858,21.67925453186035
982859,38.91164398193359
982860,56.30611419677734
982861,73.46590423583984
982862,90.68239593505859
982863,108.075569152832
982864,125.3677597045898
982865,142.7588195800781
982866,159.9080505371094
982867,177.3159484863281
982868,-165.5494232177734
982869,-148.2132263183594
982870,-131.0994262695313
982871,-113.8222274780273
982872,-96.61703491210938
982873,-79.47256469726563
982874,-62.15956115722656
982875,-44.83185577392578
982876,-27.72443199157715
982877,-10.35926914215088
982878,6.866215705871582
982879,24.22201538085938
982880,41.37653732299805
982881,58.6912727355957
982882,75.97592926025391
982883,93.15807342529297
982884,110.471549987793
982885,127.6617736816406
982886,144.8105316162109
982887,161.9794006347656
982888,179.0820770263672
982889,-163.7054443359375
982890,-146.4691772460938
982891,-129.2109527587891
982892,-111.9427185058594
982893,-94.88770294189453
982894,-77.76895141601563
982895,-60.61387252807617
982896,-43.39357757568359
982897,-26.25636863708496
982898,-9.115117073059082
982899,8.095466613769531
982900,25.34225273132324
982901,42.50675964355469
982902,59.56322479248047
982903,76.75634002685547
982904,93.96715545654297
982905,111.3059616088867
982906,128.4699096679688
982907,145.642822265625
982908,162.8908538818359
982909,179.9689025878906
982910,-162.7215118408203
982911,-145.5184936523438
982912,-128.4296722412109
982913,-111.2340927124023
982914,-93.92591857910156
982915,-76.62498474121094
982916,-59.20262908935547
982917,-42.02048492431641
982918,-24.81964874267578
982919,-7.670790672302246
982920,9.635288238525391
982921,26.84587860107422
982922,44.00637435913086
982923,61.25382614135742
982924,78.51340484619141
982925,95.71895599365234
982926,113.1272430419922
982927,130.4782104492188
982928,147.6785736083984
982929,164.9096221923828
982930,-177.9074096679688
982931,-160.7306518554688
982932,-143.4907073974609
982933,-126.3447418212891
982934,-109.1001205444336
982935,-91.876220703125
982936,-74.59674835205078
982937,-57.50485229492188
982938,-40.25517272949219
982939,-23.07697677612305
982940,-5.636912822723389
982941,11.55660820007324
982942,28.89262962341309
982943,46.12382507324219
982944,63.33916473388672
982945,80.51078796386719
982946,97.64064788818359
982947,114.808464050293
982948,132.0048828125
982949,149.2022857666016
982950,166.3651123046875
982951,-176.4010314941406
982952,-159.2480926513672
982953,-142.0416564941406
982954,-124.6477127075195
982955,-107.2669906616211
982956,-90.07457733154297
982957,-72.76765441894531
982958,-55.56863021850586
982959,-38.37760543823242
982960,-21.07124137878418
982961,-3.960474729537964
982962,13.21949577331543
982963,30.53215408325195
982964,47.76107025146484
982965,65.22750854492188
982966,82.48486328125
982967,99.73720550537109
982968,116.9753036499023
982969,134.2733001708984
982970,151.5821685791016
982971,168.8748016357422
982972,-173.8204040527344
982973,-156.6327667236328
982974,-139.4080047607422
982975,-122.1864395141602
982976,-104.8520812988281
982977,-87.68478393554688
982978,-70.43406677246094
982979,-53.19227981567383
982980,-36.02529525756836
982981,-18.8013801574707
982982,-1.69501793384552
982983,15.61212253570557
982984,32.76937103271484
982985,49.89564895629883
982986,67.10414886474609
982987,84.31541442871094
982988,101.6305923461914
982989,118.9415283203125
982990,136.1936645507813
982991,153.4188079833984
982992,170.5254974365234
982993,-172.3340911865234
982994,-155.0642547607422
982995,-137.8126220703125
982996,-120.5429077148438
982997,-103.2768859863281
982998,-86.1845703125
982999,-68.94521331787109
983000,-51.7243537902832
983001,-34.25235366821289
983002,-17.0035343170166
983003,0.2715275287628174
983004,17.4093017578125
983005,34.87242126464844
983006,52.07167053222656
983007,69.27523040771484
983008,86.60398101806641
983009,104.0053100585938
983010,121.3051834106445
983011,138.4906158447266
983012,155.8337249755859
983013,173.0111083984375
983014,-169.7433166503906
983015,-152.3346099853516
983016,-135.0954437255859
983017,-117.912239074707
983018,-100.7353668212891
983019,-83.30723571777344
983020,-66.0413818359375
983021,-48.81366348266602
983022,-31.6329402923584
983023,-14.34309101104736
983024,3.001801729202271
983025,20.23220443725586
983026,37.53339767456055
983027,54.74761199951172
983028,72.08788299560547
983029,89.29503631591797
983030,106.5890884399414
983031,123.814208984375
983032,141.2078857421875
983033,158.4198150634766
983034,175.6639709472656
983035,-166.9195709228516
983036,-149.6469116210938
983037,-132.3557586669922
983038,-115.1212005615234
983039,-97.84427642822266
983040,-80.5413818359375
983041,-63.30583572387695
983042,-46.09735107421875
983043,-28.9400749206543
983044,-11.64942264556885
983045,5.452188491821289
983046,22.71390342712402
983047,39.9442138671875
983048,57.20061111450195
983049,74.40694427490234
983050,91.53199005126953
983051,108.8411102294922
983052,126.2007217407227
983053,143.5025634765625
983054,160.7687225341797
983055,178.0637512207031
983056,-164.7535858154297
983057,-147.5237579345703
983058,-130.4007873535156
983059,-113.1128540039063
983060,-95.78411865234375
983061,-78.50923156738281
983062,-61.20813369750977
983063,-43.94880676269531
983064,-26.65382766723633
983065,-9.324481964111328
983066,7.797163486480713
983067,25.09869575500488
983068,42.22126007080078
983069,59.37030029296875
983070,76.61095428466797
983071,93.84054565429688
983072,111.1467208862305
983073,128.4003448486328
983074,145.5229797363281
983075,162.7143859863281
983076,179.8673400878906
983077,-162.9826049804688
983078,-145.7342224121094
983079,-128.3992614746094
983080,-111.0920715332031
983081,-93.92543792724609
983082,-76.65805053710938
983083,-59.34737777709961
983084,-42.07331085205078
983085,-24.96146774291992
983086,-7.78203010559082
983087,9.503755569458008
983088,26.6403865814209
983089,43.92202758789063
983090,61.06894302368164
983091,78.27729797363281
983092,95.38320159912109
983093,112.6789855957031
983094,129.9228973388672
983095,147.1145629882813
983096,164.3704833984375
983097,-178.420654296875
983098,-161.1623382568359
983099,-143.8696441650391
983100,-126.6191253662109
983101,-109.4311447143555
983102,-92.13469696044922
983103,-74.84902954101563
983104,-57.6473503112793
983105,-40.41963195800781
983106,-23.13680458068848
983107,-6.019206523895264
983108,11.12358951568604
983109,28.40087127685547
983110,45.53641510009766
983111,62.76379013061523
983112,79.81038665771484
983113,96.97388458251953
983114,114.2236404418945
983115,131.4773406982422
983116,148.5247497558594
983117,165.6892852783203
983118,-177.2001342773438
983119,-159.9056854248047
983120,-142.6290740966797
